,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
152,0.08419861793518066,0.03355341032250536,0.0006173133850097656,7.748969142811642e-05,0.01,"(25, 25)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 18}",0.6238671274961596,0.48707757296466975,0.34623655913978507,0.6942528735632183,0.6394955300127713,0.5573050376373513,0.12602847585551039,202,0.6761811871690877,0.5128607891622868,0.3158168935815505,0.7303821449692512,0.5950258202041313,0.5660533670172615,0.14520277549320573
153,0.11873655319213867,0.03328729374033288,0.001015949249267578,2.3159465839048572e-05,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.3267089093701996,0.4661098310291859,0.5254032258064518,0.46600985221674884,0.5553639846743295,0.46724089130147956,0.07877459087338326,278,0.4529140108720294,0.48585108798804505,0.5135341648956542,0.46078341696858993,0.4964326419292227,0.4819030645307082,0.022421537699588028
154,0.09931411743164062,0.02906031705777645,0.0010343551635742187,1.2402900219620938e-05,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",0.487768817204301,0.39832949308755755,0.46209677419354855,0.4883825944170772,0.47222222222222215,0.46155380859566064,0.03337940214503261,287,0.5231377428673394,0.41924313217159703,0.5179419833837728,0.47732490772333663,0.4552488528398165,0.4785793237971725,0.038991126557637534
155,0.12563905715942383,0.04482672621573072,0.001050710678100586,1.971247349605025e-05,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 4}",0.43367895545314894,0.5194892473118279,0.4733486943164365,0.5007594417077177,0.3886973180076629,0.4634905785880828,0.04696770976689581,281,0.46562808109260395,0.5617750281356333,0.5647796309785752,0.4774874628844806,0.4055917898946864,0.49505239859719585,0.06081334420128003
156,0.12222499847412109,0.03812184340764699,0.0010294437408447266,1.2221737288359493e-05,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 5}",0.40775729646697384,0.4374231950844854,0.514477726574501,0.4630131362889984,0.5659961685823754,0.4771496637667384,0.05623434755566658,267,0.4681625301115563,0.4013521023107018,0.5923060459737315,0.5472004626872091,0.5695592386294783,0.5157160759425354,0.07084749038909151
157,0.11459617614746094,0.035378187280963036,0.001021575927734375,5.815458751072553e-06,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 6}",0.5028417818740398,0.5796082949308757,0.5108486943164365,0.5898399014778324,0.5318646232439335,0.5428928523808252,0.03555603408696378,212,0.5267924634257453,0.5638518263900313,0.601285955307906,0.6603163186235841,0.5351473031235685,0.577478773374167,0.04893994255911749
158,0.17496123313903808,0.06270493922516517,0.0010210037231445312,1.0296370715556107e-05,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 7}",0.5552995391705068,0.6483870967741936,0.6343509984639019,0.5811986863711,0.5281609195402299,0.5898599292274556,0.04577226290290377,151,0.6115359841205403,0.734292063793314,0.7072904385352288,0.6989504523726129,0.5276213044194087,0.655938048648221,0.07624069345751987
159,0.17104063034057618,0.03124451786709714,0.0010369300842285156,1.0195175427236116e-05,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 8}",0.6068164362519199,0.6381144393241168,0.6674155145929341,0.6858990147783252,0.7128033205619411,0.6617390561147513,0.03684240130250068,74,0.7277071717383419,0.6381698461727005,0.7598691703651416,0.7748297720808717,0.7855230981836957,0.7372198117081503,0.053220477342688886
160,0.17017664909362792,0.03411618353873596,0.0010195732116699218,1.0139491165162669e-05,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 9}",0.5651497695852533,0.7443548387096774,0.7249423963133642,0.6754926108374385,0.7456257982120051,0.6907667672588765,0.06820014594383296,47,0.6594352591220406,0.7474835543522552,0.7652685680957423,0.756983685441714,0.7741590163654426,0.7406660166754389,0.0415650037201079
161,0.18328866958618165,0.023970436090576395,0.0010290145874023438,2.066141514138536e-05,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 10}",0.7612327188940091,0.7195660522273426,0.7424731182795701,0.6903940886699507,0.718550446998723,0.726652219317681,0.02399102962952206,18,0.7923543944124155,0.7058764963770141,0.746815306554123,0.782576945752852,0.7509701301552207,0.755718654650325,0.03049460300580489
162,0.1764545440673828,0.0401742317605448,0.0010592937469482422,7.108600970059455e-05,0.01,"(100, 25, 100)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 11}",0.7776881720430107,0.727956989247312,0.7088709677419357,0.5910303776683087,0.701309067688378,0.7019180245864408,0.061164560541658655,33,0.7869801398559386,0.7910027399879378,0.8015927847825598,0.7011229727202162,0.7104432386709181,0.758228375203514,0.04318736213757076
163,0.19529528617858888,0.06427296845458882,0.0010294437408447266,1.7845053303514234e-05,0.01,"(100, 25, 100)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 12}",0.7459677419354838,0.5677611367127496,0.717204301075269,0.702216748768473,0.7788952745849298,0.7018682241951152,0.07245440278095264,34,0.8428929786314412,0.5331971226506323,0.8291886635176439,0.8133709382474583,0.8173888007822082,0.7672077007658767,0.11745640807779241
164,0.14738917350769043,0.06769754208696149,0.0010356426239013672,5.17406769830915e-06,0.01,"(100, 25, 100)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 13}",0.6775153609831028,0.6131720430107528,0.7505376344086023,0.5913177339901476,0.7794699872286079,0.6820931762994125,0.0734530035728938,58,0.6664851201749076,0.6292935040630105,0.7615469387142074,0.6576951057717575,0.8364319713291154,0.7102905280105997,0.07718107727311788
165,0.19352025985717775,0.022495605523008843,0.0010384082794189452,1.012265877006861e-05,0.01,"(100, 25, 100)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 14}",0.7528993855606758,0.8185483870967742,0.7258064516129034,0.6924466338259442,0.778097062579821,0.7537503646583179,0.04321002997535444,5,0.8451452308836935,0.7968010512562028,0.7820334226974961,0.7650070867254583,0.7687315304970449,0.791543664411979,0.029037204242781285
166,0.22419915199279786,0.038903264593881395,0.0010409832000732421,1.0214114608734943e-05,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 15}",0.7129992319508448,0.7701612903225807,0.7582757296466975,0.7614326765188834,0.7866538952745848,0.75769180659684,0.024568186116160955,3,0.8169913459072062,0.8031908542088136,0.8404577472721402,0.8612917578066813,0.7669415952106552,0.8177746600810994,0.032266272477348645
167,0.21409425735473633,0.01973611406396281,0.0010327816009521485,6.78618185906274e-06,0.01,"(100, 25, 100)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 16}",0.7370967741935484,0.8354838709677419,0.7672043010752689,0.6933497536945814,0.7798212005108557,0.7628178542041166,0.0471032206411345,2,0.8046435649020962,0.8094603872976652,0.8375296316043748,0.8110984578838615,0.7866930258708841,0.8098850135117763,0.016316977283888662
168,0.22218451499938965,0.05617850690806666,0.0010515213012695312,1.8075587864988146e-05,0.01,"(100, 25, 100)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 17}",0.8032258064516128,0.8018817204301076,0.6650921658986179,0.6415640394088671,0.7539591315453383,0.7335829777666194,0.06801811289749837,13,0.8679846018784865,0.81673917199884,0.7380466045372965,0.7755558121970381,0.7823794151807063,0.7961411211584736,0.04375814844870307
169,0.20235652923583985,0.04452177458812494,0.001047229766845703,1.7596906365583696e-05,0.01,"(100, 25, 100)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 18}",0.6466589861751152,0.7206989247311829,0.7336021505376346,0.7450533661740558,0.7991379310344827,0.728467650447802,0.04906251212018257,16,0.7433286467677332,0.767493417055164,0.8526780462040257,0.8451785233366718,0.801408638225382,0.8020174543177954,0.04258175521678166
170,0.052381372451782225,0.007156947410884646,0.0008217811584472657,1.7994775523626977e-05,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.45979262672811055,0.5088325652841782,0.36440092165898635,0.4824302134646963,0.4948275862068965,0.46189707380787753,0.05151685078815522,283,0.493685817929926,0.48371170720181794,0.3903539897218697,0.47709862984929424,0.4807193894151023,0.465113906823602,0.03778476455173358
171,0.0676659107208252,0.011900990809498916,0.0008328914642333985,1.352453425989459e-05,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",0.45119047619047614,0.500768049155146,0.48195084485407097,0.46305418719211827,0.5260855683269475,0.48444330980829875,0.02663849953509619,264,0.4987966859067416,0.46027016197076054,0.5350597888802946,0.4994214442317554,0.46266223902595827,0.4912420640031021,0.027640668217936794
172,0.06713275909423828,0.019187000851659412,0.0008235454559326171,6.021001479211654e-06,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.43506144393241164,0.5276113671274961,0.4476766513056838,0.39279556650246306,0.4724457215836526,0.4553294659071912,0.044546067512722554,291,0.5426537256717355,0.5123320946434688,0.44397186155313423,0.37957748613780323,0.473811280809805,0.47046928976318936,0.05645828511752337
173,0.08493824005126953,0.01569936265298827,0.00084228515625,1.3445962378793551e-05,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",0.45399385560675876,0.5649577572964669,0.4811443932411677,0.48653530377668314,0.3997445721583651,0.47774556968974374,0.05353372962807112,265,0.5293527926140519,0.5184872253849746,0.5472531784354514,0.5438424145823539,0.4153812739610039,0.5108633769955672,0.048843931297686494
174,0.12443647384643555,0.05018313537708609,0.0008313655853271484,3.885564572804139e-06,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.6391897081413209,0.5401497695852535,0.5153417818740401,0.5669129720853859,0.6238186462324393,0.576922618356677,0.04767637598374651,167,0.693240159758637,0.6358243601448784,0.5434332985388834,0.6229471721039801,0.6420537352285977,0.6274997451549954,0.04835455164117524
175,0.12135577201843262,0.020071466288556782,0.000839996337890625,1.1220779787516342e-05,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.563421658986175,0.6060675883256529,0.6768241167434719,0.6410098522167488,0.6607918263090676,0.6292749731944323,0.04079891711203392,107,0.6491402736003509,0.6147564670891857,0.6790240156800312,0.7167117633225308,0.6617035258725642,0.6642672091129326,0.0336300604572844
176,0.1187436580657959,0.02329138105671085,0.0008387565612792969,3.9407641432560704e-06,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 8}",0.5890168970814131,0.6216013824884793,0.6684907834101385,0.6344211822660097,0.5926883780332056,0.6212900793094063,0.029212292875085265,123,0.7333499614973004,0.6250614990195429,0.7162565802813095,0.7117295219848316,0.648345231235237,0.6869485588036441,0.04229981441835454
177,0.12009224891662598,0.035652234089227464,0.0008407115936279296,1.1335694021099376e-05,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 9}",0.5985983102918585,0.6174731182795699,0.6254224270353305,0.6085385878489327,0.768486590038314,0.6430697626157859,0.06256249532187497,97,0.7426895426055545,0.6349151511096748,0.7431790987987155,0.6972743039963212,0.7817708175833309,0.7199657828187194,0.050246597467185086
