,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
164,0.9772691249847412,0.48615390474137565,0.003492593765258789,3.2635663129140366e-05,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",0.7396637736442871,0.7013464895591732,0.7668510527664757,0.7324994472345938,0.7038394254430106,0.7288420709786775,0.024316330070346014,146,0.7474948018452452,0.6937089749359585,0.7582906738971766,0.7420154834250567,0.7095821314936024,0.7302184131194079,0.02443150218954366
165,0.8638908386230468,0.11093744691091133,0.0034399986267089843,5.518998220715067e-05,0.001,"(25,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 11}",0.7261250657206058,0.7429519090947845,0.7283173314513162,0.7299554102572202,0.7480513065059199,0.7350792912412161,0.008745038000257544,130,0.7424546343381242,0.7380890777266328,0.7191307396014446,0.7406937344488809,0.7558504610709195,0.7392437294372003,0.011781863528975154
166,1.2521174430847168,0.22951893421679384,0.003476715087890625,2.2166825552012426e-05,0.001,"(25,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 12}",0.7430178270596798,0.757288211236421,0.7746929222789039,0.7466899881023827,0.7563000247653875,0.7555981238982088,0.011005827746441318,51,0.7600558451398878,0.7585614363172282,0.7614845171180847,0.7639017048607349,0.7609318072156306,0.7609870621303132,0.0017604818933926638
167,0.9321851253509521,0.09946640322528881,0.003583335876464844,3.697520896662508e-05,0.001,"(25,)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 13}",0.7465602927020787,0.7547789866685191,0.765108108093884,0.7457355465007319,0.7423260231530026,0.750902770617284,0.008196836775323684,70,0.7581806051975264,0.7521486347976813,0.7525098542746356,0.7591148684289558,0.749056908616232,0.7542021742630062,0.003834506657275822
168,0.9950594902038574,0.31210671438822263,0.0035878658294677735,4.602716210304746e-05,0.001,"(25,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 14}",0.7484477042917463,0.7537803492362726,0.7673410298149191,0.7449256135696012,0.7457610350878118,0.7520520109909554,0.00824755059631265,63,0.7604965148037794,0.7482007304942058,0.7572342282658986,0.7664190360149203,0.7527072398022739,0.7570115498762157,0.006274599350660398
169,0.8492709159851074,0.16467653955525613,0.0038834095001220705,4.809143280723648e-05,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.6629913125122033,0.68849827560709,0.6669265229155056,0.6434126156859029,0.6643307285766225,0.6652329274582162,0.014325779215905369,244,0.6775332442846294,0.6738102815748188,0.65731753990632,0.661311588839103,0.6626530121093865,0.6665251333428516,0.007761520950173356
170,1.5648040294647216,0.595052971857195,0.004147100448608399,5.5502165608374865e-05,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 3}",0.6655131680673905,0.6913782722809301,0.6891486398795004,0.6689656443138866,0.6780715667005653,0.6786159293609954,0.010382412523919537,223,0.6726124494905596,0.6779405889632979,0.6786482204688229,0.6832639454330325,0.6852318831912443,0.6795394175093914,0.00441836269701559
171,1.7795655250549316,0.3230181911463431,0.004124736785888672,4.886955128132971e-05,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 4}",0.6739861922257325,0.7132581684331629,0.6995123649471156,0.6631600282173581,0.6876095341472539,0.6875063165918549,0.017792849968071643,209,0.6935134672591358,0.6930184624860369,0.6824138121772573,0.6861461139844717,0.6882243029329562,0.6886632317679716,0.004197060986127124
172,1.4946246147155762,0.3850762816214465,0.0041789054870605465,4.37472041235347e-05,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.7053157773135891,0.7023105233491694,0.7133839520148794,0.6692243911683882,0.7208496899057334,0.7022166792647987,0.017719011765829174,181,0.7163832833647761,0.6861766974131815,0.7020526594983479,0.6875774054858257,0.7231964821606653,0.7030773055845594,0.014891324118581987
173,1.6908349990844727,0.24427847410760098,0.004336404800415039,4.064359216911865e-05,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 6}",0.6987460850518055,0.7121150640838402,0.7140656306099344,0.7005796140118133,0.7117549965486534,0.7074522020357213,0.006434772170085648,175,0.7057443044548275,0.7080027776140732,0.7030840805418578,0.7132481866751375,0.7176896482371198,0.7095537995046032,0.0052652771258553215
