,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
38,0.01812853813171387,0.001938754401717158,0.0005602359771728516,7.266244198378393e-05,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.25,0.25,0.2500000000000001,0.25,0.24999999999999992,0.25,6.193742197231604e-17,333,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.25,0.25,0.25,4.2998752849492583e-17
39,0.014792871475219727,9.566384979636595e-05,0.0004873752593994141,6.563053334840871e-06,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 3}",0.25,0.25,0.2500000000000001,0.25,0.24999999999999992,0.25,6.193742197231604e-17,333,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.25,0.25,0.25,4.2998752849492583e-17
40,0.015570402145385742,0.0003649861248209212,0.0004990100860595703,1.0868331260720712e-05,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.24999999999999997,0.24999999999999997,0.2500000000000001,0.25,0.24999999999999994,0.25,5.825633763784216e-17,333,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.25,0.25,0.25,4.2998752849492583e-17
41,0.015861129760742186,0.00024289574672042787,0.0004940509796142578,1.1457395767817204e-05,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",0.24999999999999997,0.25,0.2500000000000001,0.25,0.26851851851851843,0.2536286286286286,0.007350502073435652,315,0.24999999999999994,0.2567567567567567,0.25000000000000006,0.25675675675675674,0.2544642857142857,0.2535955598455598,0.003052773088970729
42,0.040271568298339847,0.018856342815803288,0.00050048828125,8.91494220477213e-06,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 6}",0.24999999999999997,0.25,0.2500000000000001,0.24999999999999994,0.2592592592592592,0.25181431431431434,0.0036752510367178163,324,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.25,0.2544642857142857,0.25089285714285714,0.0017857142857142848
43,0.06460204124450683,0.0005375703511885177,0.0004977226257324219,6.402060507008428e-06,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 7}",0.24999999999999997,0.25,0.2500000000000001,0.25,0.24999999999999992,0.25,6.318544707884943e-17,333,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.24999999999999997,0.25,0.25,4.47545209131181e-17
44,0.048131561279296874,0.02049788067556215,0.0004952430725097656,1.4964939956146064e-05,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.311347926267281,0.3320852534562212,0.2976190476190477,0.30773809523809526,0.29722222222222217,0.30931044451709777,0.012750657365294295,264,0.3460650733378005,0.31153674335492515,0.36955398020971797,0.3177337173238813,0.27993266978922715,0.32496443680311043,0.030639551365179103
45,0.06790080070495605,0.01801812141544287,0.0005013942718505859,1.0647465171391523e-05,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 9}",0.25806451612903225,0.25,0.25806451612903236,0.2416666666666667,0.24166666666666659,0.24997593359488524,0.007320361868511115,365,0.24998306462538947,0.23347107438016526,0.2520491803278689,0.23975409836065575,0.24795081967213115,0.2446416474732421,0.00697169621230365
46,0.08291187286376953,0.003307482420570852,0.0005039691925048829,6.671290971862811e-06,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.2644009216589861,0.34619815668202764,0.2036290322580646,0.275,0.3203703703703703,0.2818272081124904,0.049304883488445445,298,0.25472603751292267,0.3740400236301875,0.21581007236744945,0.27235772357723576,0.3118466898954704,0.28575610939665314,0.05386946835253806
47,0.10894289016723632,0.03324292594897759,0.0005130767822265625,8.765247568224649e-06,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",0.24999999999999997,0.24999999999999997,0.2500000000000001,0.25,0.4435185185185185,0.28791916916916915,0.07681274666740298,281,0.24774774774774772,0.24999999999999994,0.25204918032786894,0.25,0.4380167575826812,0.2875627371316596,0.07523932058175145
